actualTravelTime;fiveMinuteMean;trafficVolume
317;354.4285714;31
317;356.2;30
289;393.2727273;33
286;396.1818182;30
663;342.8181818;34
342;396.1818182;29
344;354.2727273;25
279;371.25;28
300;364.5555556;26
411;368.1111111;26
2760;353.6666667;28
847;350.5;33
849;343.7272727;33
326;304.8571429;22
347;346.3333333;25
365;373.5;19
348;652.1;18
324;717.5555556;18
313;764.5;17
365;764.5;18
1527;342.8181818;33
410;764.875;27
441;764.875;25
481;718.1111111;22
1750;290.4;28
451;471.75;29
442;353.3333333;34
438;353.3333333;35
548;353.3333333;32
415;337.5;34
1003;373.5;17
448;343;33
1255;304.8571429;22
391;337.5;29
2345;648.5714286;38
898;764.5;17
321;775;22
346;775;21
326;775;21
335;843.3333333;22
354;843.3333333;22
333;786;27
325;786;29
347;843.3333333;25
336;786;28
296;742.5;31
330;742.5;33
330;742.5;37
352;742.5;34
1304;373.5;17
329;637.9;43
341;718.7272727;42
335;714.1;47
358;723.1;45
344;784.9090909;49
332;784.9090909;52
350;818.3;53
358;784.9090909;53
318;590.1111111;37
302;530.4444444;29
303;530.4444444;29
524;590.1111111;37
318;388.8947368;26
319;388.8947368;27
304;391.8888889;29
301;397.9375;33
296;412.2307692;35
364;391.8888889;28
779;784.9090909;51
306;436.9;34
316;429.1818182;33
315;436.9;37
1070;843.3333333;24
320;340.5555556;37
739;719.25;44
291;333.3333333;36
328;333.3333333;35
294;329.5714286;39
308;326.2;40
277;347.3333333;41
301;336.7777778;37
301;381;39
345;331.6666667;37
305;374.1818182;40
271;429.0625;38
545;326.2;41
299;422.5882353;31
315;422.5882353;31
310;422.5882353;32
299;422.5882353;33
2094;764.875;25
361;422.5882353;33
298;402.5;28
295;402.5;29
302;402.5;27
1895;339.4;34
283;439;26
269;434.1538462;27
309;397.3846154;27
320;407.4166667;27
2089;353.3333333;35
327;400.3846154;26
298;340;26
281;303.3333333;28
842;320.25;42
282;324.3636364;26
291;324.3636364;24
282;489.5454545;26
309;478.8333333;27
312;518.7647059;26
296;504.8888889;23
299;504.8888889;25
277;530.375;23
549;399.5384615;27
286;606;23
363;546.2666667;23
334;591.3333333;25
334;604.5263158;26
618;323;23
325;684.2;27
354;530.8235294;25
318;495.1666667;25
552;543;21
349;491.5833333;24
318;454.2666667;26
344;479.8461538;26
338;454.2666667;25
1417;333.125;38
289;365.9090909;23
1734;385.15;27
318;323.3333333;25
348;322.3636364;22
315;324.1538462;27
304;345.1428571;26
293;361.5454545;28
302;361.5454545;26
282;363;30
277;387.1111111;25
271;458.7692308;25
2956;337.5;30
285;532.4666667;25
338;544.5714286;25
242;825.4;32
323;825.4;31
282;825.4;32
274;962.5;32
334;825.4;32
284;962.5;34
284;962.5;35
259;962.5;31
252;962.5;31
376;825.4;29
304;1193;29
304;1193;29
314;1193;29
272;338;34
277;242;27
291;242;26
265;280.25;25
278;291;23
274;293.1428571;22
276;288.125;18
288;281.5714286;17
284;277;17
297;277;20
336;277;14
349;277;13
309;276;22
300;276;26
310;276;24
303;276;26
360;277;18
328;276;27
321;276;29
320;275;34
343;275;32
318;276;35
282;282.6666667;41
305;282.6666667;42
275;286.25;36
1388;962.5;32
295;286.25;35
327;304.875;32
490;282;36
256;315.4166667;38
277;315.4166667;35
298;310.1818182;34
305;315.4166667;35
291;315.7692308;35
415;305.2;32
285;319.8571429;34
305;316;31
281;378.9411765;33
290;403.6923077;27
310;403.6923077;27
299;398;22
336;392.5;26
331;398;24
874;282;36
322;320.9090909;16
284;305.2222222;19
295;309.5;18
327;310.25;17
342;310.25;17
280;378.25;20
297;378.25;21
369;406.6666667;22
279;407.6666667;18
719;300.3;19
342;420.4;16
287;308.3333333;16
2623;625.5;30
287;308.3333333;15
294;308.3333333;14
1875;277;17
279;318.3333333;13
287;318.3333333;12
309;318.3333333;10
308;318.3333333;11
659;394.5714286;20
291;650;18
326;650;14
1539;379.0588235;34
284;650;21
332;689.0833333;17
295;537.25;16
1234;378.25;21
297;610;13
288;511.1666667;10
314;511.1666667;11
330;668.3333333;11
828;689.0833333;17
280;608.6666667;12
276;608.6666667;14
284;608.6666667;13
235;606.3333333;16
299;765.5;15
305;299.6666667;17
332;299.6666667;16
1157;689.0833333;17
294;411.4;18
296;355.75;18
307;355.75;19
292;384.6666667;18
524;348.2222222;17
290;437;17
271;476.8;17
271;298.3333333;17
265;341.8;20
1423;620.3333333;11
301;344.25;17
281;339;17
326;268;21
252;567.5;26
604;339;22
282;668.3333333;25
315;668.3333333;29
271;668.3333333;27
291;290;26
338;302.6666667;27
296;290;27
301;290;28
274;286.3333333;32
301;289;35
310;289;36
329;289;35
324;366;35
313;366;34
355;366;34
336;366;36
350;366;35
316;341.6666667;38
286;327.3;31
276;299.6666667;31
668;286.3333333;30
279;313.6;27
306;311;26
309;316.7692308;24
257;316.7142857;19
229;355.1666667;11
964;366;35
279;287.75;10
259;300;5
305;300;4
253;300;8
276;300;7
269;282;9
